order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1513826,6855,prior,4,0,10,30.0
1300633,6855,prior,5,3,15,10.0
84713,6855,train,6,2,19,13.0
2734602,6856,prior,1,1,17,
2088414,6856,prior,2,2,18,8.0
18877,6856,prior,3,1,08,20.0
975800,6856,prior,4,2,08,8.0
1577065,6856,prior,5,5,11,3.0
225047,6856,prior,6,0,15,2.0
254562,6856,prior,7,5,20,5.0
2500039,6856,prior,8,1,13,10.0
880841,6856,prior,9,2,13,1.0
3000819,6856,prior,10,6,10,4.0
2527236,6856,prior,11,6,15,7.0
1160510,6856,prior,12,4,19,5.0
2760622,6856,prior,13,1,08,18.0
1934212,6856,prior,14,4,20,3.0
1606963,6856,prior,15,5,16,1.0
1408760,6856,prior,16,6,19,1.0
2683656,6856,prior,17,5,15,6.0
1088257,6856,prior,18,0,17,9.0
3135301,6856,prior,19,4,11,30.0
152465,6856,prior,20,0,14,30.0
2373647,6856,prior,21,5,12,30.0
395395,6856,prior,22,3,14,5.0
1914851,6856,train,23,2,19,30.0
1757949,6857,prior,1,6,10,
3386844,6857,prior,2,4,11,30.0
1236540,6857,prior,3,1,18,18.0
1923271,6857,train,4,0,11,20.0
2810938,6858,prior,1,0,19,
823075,6858,prior,2,6,14,6.0
1838643,6858,prior,3,0,14,30.0
129541,6858,prior,4,0,16,30.0
3172225,6858,prior,5,0,14,7.0
2556812,6858,train,6,0,18,30.0
1983610,6859,prior,1,0,11,
891411,6859,prior,2,6,10,13.0
775395,6859,prior,3,3,16,25.0
1590343,6859,prior,4,6,10,17.0
2646360,6859,prior,5,0,10,8.0
3006562,6859,prior,6,6,20,20.0
3391716,6859,prior,7,5,17,6.0
575332,6859,prior,8,6,16,8.0
1933183,6859,prior,9,6,09,7.0
952524,6859,prior,10,0,07,8.0
26700,6859,prior,11,6,09,6.0
31464,6859,prior,12,0,12,8.0
1996330,6859,prior,13,6,10,13.0
414491,6859,prior,14,6,16,0.0
616294,6859,prior,15,6,15,7.0
1995924,6859,prior,16,6,08,28.0
714651,6859,test,17,0,07,22.0
1696831,6860,prior,1,1,14,
2978368,6860,prior,2,6,16,5.0
2487853,6860,prior,3,4,14,12.0
877987,6860,prior,4,4,16,7.0
1098828,6860,prior,5,0,14,3.0
151870,6860,prior,6,2,16,9.0
661479,6860,prior,7,0,14,19.0
2566839,6860,prior,8,6,14,6.0
1348678,6860,prior,9,0,14,30.0
1286041,6860,prior,10,1,17,15.0
3320355,6860,prior,11,6,09,30.0
2296855,6860,prior,12,0,09,15.0
1936862,6860,prior,13,6,08,20.0
150267,6860,prior,14,6,23,14.0
1427268,6860,prior,15,4,06,12.0
2997460,6860,prior,16,0,10,10.0
1731897,6860,prior,17,0,09,7.0
3242192,6860,prior,18,0,08,7.0
2350259,6860,prior,19,3,16,3.0
1228407,6860,prior,20,0,10,4.0
744431,6860,prior,21,0,13,7.0
2218643,6860,prior,22,0,11,21.0
2672490,6860,prior,23,0,09,7.0
583795,6860,prior,24,6,12,6.0
435818,6860,prior,25,0,09,8.0
300500,6860,test,26,0,09,7.0
2645285,6861,prior,1,6,11,
1570741,6861,prior,2,0,16,15.0
1200994,6861,prior,3,5,10,30.0
2954329,6861,prior,4,5,14,14.0
2222410,6861,prior,5,6,11,30.0
972079,6861,prior,6,0,11,29.0
627991,6861,prior,7,4,14,11.0
2586635,6861,prior,8,3,14,6.0
507658,6861,train,9,1,21,12.0
1024745,6862,prior,1,1,19,
1883068,6862,prior,2,1,15,28.0
1693222,6862,prior,3,5,14,18.0
3117568,6862,train,4,6,16,1.0
1073144,6863,prior,1,1,09,
1365955,6863,prior,2,3,08,30.0
35054,6863,prior,3,2,07,27.0
2619185,6863,train,4,0,22,12.0
1509864,6864,prior,1,0,16,
1524863,6864,prior,2,0,13,14.0
56984,6864,prior,3,0,11,14.0
861397,6864,prior,4,0,15,14.0
1490175,6864,test,5,2,12,2.0
2532040,6865,prior,1,0,08,
1971979,6865,prior,2,3,08,30.0
1512799,6865,prior,3,5,11,30.0
107056,6865,prior,4,6,13,22.0
2228199,6865,prior,5,6,11,30.0
2380948,6865,prior,6,0,16,30.0
1710663,6865,test,7,2,12,30.0
513100,6866,prior,1,4,15,
641352,6866,prior,2,5,16,30.0
155932,6866,prior,3,3,14,30.0
2551584,6866,prior,4,2,16,30.0
1680696,6866,prior,5,2,11,30.0
353608,6866,prior,6,1,08,30.0
2743595,6866,test,7,2,09,30.0
2258637,6867,prior,1,0,10,
1568388,6867,prior,2,0,20,28.0
422878,6867,prior,3,2,18,30.0
1847771,6867,prior,4,2,21,21.0
3371393,6867,prior,5,2,11,14.0
1391001,6867,prior,6,4,18,16.0
885027,6867,prior,7,5,21,8.0
857386,6867,prior,8,0,18,9.0
539513,6867,prior,9,0,23,14.0
3032566,6867,prior,10,4,15,11.0
1484201,6867,train,11,4,19,14.0
253305,6868,prior,1,5,11,
1649785,6868,prior,2,1,18,3.0
1906189,6868,prior,3,4,18,3.0
1557027,6868,prior,4,6,14,9.0
2841979,6868,train,5,5,22,30.0
564239,6869,prior,1,5,12,
1973794,6869,prior,2,6,08,8.0
537062,6869,prior,3,4,21,5.0
3068616,6869,prior,4,1,20,11.0
288623,6869,prior,5,6,18,5.0
3322512,6869,prior,6,1,13,23.0
2029394,6869,prior,7,5,12,4.0
3296694,6869,prior,8,1,21,10.0
3057573,6869,prior,9,1,14,7.0
3059491,6869,prior,10,5,11,18.0
369585,6869,prior,11,1,19,30.0
1331659,6869,prior,12,6,22,30.0
2719408,6869,prior,13,6,20,7.0
137096,6869,prior,14,5,20,20.0
262380,6869,prior,15,5,22,7.0
2891807,6869,train,16,0,15,16.0
910535,6870,prior,1,2,15,
2362940,6870,prior,2,1,15,6.0
2872248,6870,prior,3,4,10,10.0
1082839,6870,prior,4,1,14,30.0
1078518,6870,prior,5,6,12,5.0
1213891,6870,prior,6,2,16,30.0
2202468,6870,prior,7,1,18,13.0
1555435,6870,prior,8,0,16,30.0
2339225,6870,prior,9,1,12,15.0
3097291,6870,prior,10,2,13,8.0
421328,6870,prior,11,6,18,18.0
44776,6870,prior,12,2,16,30.0
132488,6870,train,13,5,18,17.0
2296793,6871,prior,1,4,20,
2391085,6871,prior,2,5,22,22.0
3182970,6871,prior,3,0,18,16.0
565132,6871,prior,4,6,13,27.0
2271394,6871,prior,5,6,19,7.0
1705003,6871,prior,6,2,18,3.0
2229072,6871,prior,7,4,20,9.0
2263873,6871,prior,8,6,16,2.0
306288,6871,prior,9,6,14,28.0
670753,6871,prior,10,1,14,30.0
3405113,6871,prior,11,6,12,12.0
2158951,6871,prior,12,3,18,11.0
3017802,6871,prior,13,2,19,30.0
358990,6871,prior,14,5,19,3.0
2482461,6871,prior,15,1,19,3.0
1678188,6871,prior,16,4,16,10.0
1290670,6871,prior,17,0,10,17.0
1715434,6871,prior,18,0,08,7.0
1694183,6871,prior,19,6,19,13.0
2977688,6871,prior,20,0,09,30.0
3163490,6871,prior,21,0,10,7.0
2259944,6871,prior,22,0,11,14.0
3052818,6871,train,23,6,15,6.0
2733796,6872,prior,1,6,13,
3269811,6872,prior,2,4,19,12.0
2231508,6872,prior,3,4,17,14.0
1416481,6872,train,4,4,19,7.0
112564,6873,prior,1,6,12,
1361769,6873,prior,2,0,12,22.0
1295666,6873,prior,3,1,12,30.0
1911165,6873,prior,4,1,11,14.0
105335,6873,prior,5,0,15,20.0
2256525,6873,prior,6,0,16,14.0
89929,6873,train,7,1,09,30.0
1194672,6874,prior,1,0,11,
1095222,6874,prior,2,6,10,30.0
628690,6874,prior,3,0,18,15.0
2520400,6874,train,4,0,17,21.0
2967449,6875,prior,1,1,11,
1379150,6875,prior,2,0,10,30.0
3059549,6875,prior,3,1,10,30.0
2408649,6875,prior,4,0,10,6.0
188859,6875,train,5,0,08,30.0
782227,6876,prior,1,0,12,
587207,6876,prior,2,0,09,7.0
884315,6876,prior,3,6,12,20.0
2406601,6876,prior,4,6,11,7.0
1886243,6876,prior,5,6,08,7.0
2413587,6876,prior,6,0,18,8.0
1004108,6876,prior,7,3,23,17.0
3169087,6876,prior,8,5,18,2.0
791393,6876,prior,9,6,09,15.0
846818,6876,prior,10,6,11,14.0
1106500,6876,prior,11,3,23,11.0
3230094,6876,prior,12,0,22,18.0
1529101,6876,prior,13,1,21,15.0
2738335,6876,prior,14,6,09,30.0
480295,6876,prior,15,6,11,14.0
1519568,6876,prior,16,2,18,30.0
53536,6876,prior,17,5,10,17.0
1455292,6876,prior,18,3,12,12.0
2507752,6876,prior,19,2,20,20.0
2962799,6876,prior,20,2,22,30.0
2017261,6876,prior,21,3,18,8.0
208896,6876,prior,22,5,10,16.0
1564044,6876,train,23,1,14,17.0
2933947,6877,prior,1,6,09,
1272211,6877,prior,2,5,20,30.0
2734722,6877,prior,3,5,11,30.0
9728,6877,prior,4,6,11,30.0
2756829,6877,test,5,6,06,21.0
2762814,6878,prior,1,3,18,
1524966,6878,prior,2,3,14,14.0
311295,6878,prior,3,6,21,10.0
1194023,6878,prior,4,4,20,19.0
706983,6878,prior,5,5,22,30.0
734982,6878,prior,6,2,12,30.0
1968106,6878,prior,7,1,12,6.0
1959203,6878,prior,8,6,10,12.0
2555081,6878,prior,9,1,12,30.0
1622002,6878,prior,10,5,21,30.0
2535518,6878,prior,11,1,09,30.0
2345188,6878,prior,12,1,10,30.0
475054,6878,test,13,1,13,21.0
1747250,6879,prior,1,2,02,
140880,6879,prior,2,1,11,30.0
2894277,6879,prior,3,0,13,27.0
3335856,6879,prior,4,6,23,6.0
805573,6879,prior,5,6,00,21.0
547451,6879,prior,6,3,15,18.0
1256126,6879,prior,7,5,16,9.0
822321,6879,prior,8,6,12,1.0
1554702,6879,prior,9,1,16,16.0
348351,6879,prior,10,5,10,11.0
301231,6879,prior,11,6,12,8.0
1660314,6879,prior,12,6,16,14.0
2568907,6879,prior,13,4,23,5.0
300768,6879,prior,14,5,23,8.0
616996,6879,prior,15,5,23,7.0
2154603,6879,prior,16,5,16,7.0
1275577,6879,prior,17,5,09,7.0
3141397,6879,test,18,3,22,19.0
3155903,6880,prior,1,1,11,
1647506,6880,prior,2,2,13,1.0
2512886,6880,prior,3,2,07,7.0
1063492,6880,prior,4,2,14,14.0
2922389,6880,prior,5,2,16,7.0
1155663,6880,prior,6,4,09,9.0
3299202,6880,prior,7,5,10,22.0
2748394,6880,prior,8,4,13,6.0
1650531,6880,prior,9,1,10,30.0
251266,6880,prior,10,2,14,30.0
3329566,6880,prior,11,6,20,4.0
543318,6880,prior,12,3,09,11.0
2405852,6880,prior,13,5,13,9.0
1863643,6880,prior,14,6,10,22.0
2519330,6880,prior,15,4,17,12.0
2495880,6880,prior,16,2,13,30.0
2696979,6880,prior,17,6,14,30.0
591094,6880,prior,18,4,08,5.0
2397280,6880,prior,19,5,10,30.0
1636609,6880,prior,20,3,10,30.0
186912,6880,train,21,2,23,27.0
1928996,6881,prior,1,5,16,
3347659,6881,prior,2,0,14,30.0
2721167,6881,prior,3,1,13,30.0
2058976,6881,prior,4,0,13,6.0
2130264,6881,prior,5,0,12,30.0
1749416,6881,prior,6,0,17,21.0
992979,6881,prior,7,6,12,13.0
1233783,6881,train,8,4,17,5.0
100004,6882,prior,1,4,14,
1512913,6882,prior,2,0,14,3.0
3069824,6882,prior,3,6,15,13.0
2383732,6882,prior,4,6,13,30.0
3012826,6882,prior,5,4,22,5.0
781166,6882,prior,6,0,09,3.0
2621054,6882,prior,7,3,11,3.0
2520297,6882,prior,8,6,15,10.0
69697,6882,prior,9,5,10,6.0
2896138,6882,prior,10,5,14,21.0
1103236,6882,prior,11,0,16,16.0
3399384,6882,prior,12,4,14,4.0
2037089,6882,prior,13,3,12,6.0
2109045,6882,prior,14,3,14,7.0
187878,6882,prior,15,3,15,7.0
239696,6882,prior,16,6,00,3.0
844100,6882,prior,17,4,07,5.0
717476,6882,prior,18,1,12,4.0
2754744,6882,prior,19,1,17,28.0
1322127,6882,prior,20,5,13,4.0
3291382,6882,prior,21,6,08,8.0
1386451,6882,train,22,6,09,14.0
1508247,6883,prior,1,1,19,
2256862,6883,prior,2,2,15,15.0
2403457,6883,prior,3,3,20,15.0
395360,6883,prior,4,3,06,7.0
2298865,6883,prior,5,4,21,8.0
2277160,6883,prior,6,5,13,30.0
3337617,6883,prior,7,3,14,5.0
2395018,6883,test,8,6,18,10.0
1973146,6884,prior,1,0,12,
3166582,6884,prior,2,6,15,13.0
3415217,6884,prior,3,0,13,15.0
1097602,6884,prior,4,6,22,13.0
165874,6884,prior,5,0,13,8.0
1503373,6884,prior,6,6,13,13.0
560456,6884,prior,7,1,17,23.0
687602,6884,prior,8,0,15,20.0
1727487,6884,prior,9,6,13,30.0
1395450,6884,prior,10,6,12,30.0
106614,6884,test,11,6,23,7.0
580676,6885,prior,1,4,15,
766043,6885,prior,2,1,13,4.0
1021246,6885,prior,3,3,08,2.0
2231485,6885,prior,4,6,12,3.0
2931184,6885,test,5,3,20,4.0
441564,6886,prior,1,3,20,
2657452,6886,prior,2,6,06,24.0
256408,6886,prior,3,1,13,9.0
1071570,6886,prior,4,5,17,11.0
280145,6886,prior,5,6,14,8.0
1048009,6886,prior,6,5,08,13.0
3299730,6886,prior,7,5,19,21.0
1936239,6886,prior,8,5,20,30.0
2437252,6886,prior,9,0,10,30.0
595645,6886,train,10,2,14,30.0
1774248,6887,prior,1,3,10,
906120,6887,prior,2,5,11,2.0
1842038,6887,prior,3,6,12,8.0
2396842,6887,prior,4,0,16,22.0
3269094,6887,prior,5,6,12,30.0
2893109,6887,prior,6,0,13,29.0
2956349,6887,test,7,1,01,22.0
2551196,6888,prior,1,1,14,
3138666,6888,prior,2,1,16,28.0
1517898,6888,prior,3,2,14,30.0
765645,6888,prior,4,3,09,22.0
2257470,6888,train,5,4,14,30.0
1830628,6889,prior,1,2,18,
3102632,6889,prior,2,4,16,2.0
1080406,6889,prior,3,0,12,30.0
370719,6889,prior,4,0,22,30.0
432790,6889,prior,5,3,15,10.0
1621394,6889,prior,6,5,21,16.0
3179607,6889,prior,7,5,08,14.0
3215932,6889,prior,8,1,10,17.0
1269196,6889,prior,9,4,02,30.0
645992,6889,prior,10,1,19,11.0
370143,6889,prior,11,4,03,10.0
58279,6889,prior,12,3,07,13.0
3105041,6889,prior,13,5,03,23.0
2338223,6889,prior,14,4,06,30.0
2733515,6889,test,15,2,19,5.0
738133,6890,prior,1,6,18,
1823421,6890,prior,2,3,10,4.0
115509,6890,prior,3,5,16,2.0
2161287,6890,test,4,3,17,12.0
411552,6891,prior,1,4,09,
3415062,6891,prior,2,2,19,5.0
363772,6891,prior,3,4,15,2.0
1605563,6891,prior,4,6,10,2.0
2489684,6891,prior,5,6,11,7.0
789159,6891,prior,6,5,21,6.0
1957326,6891,prior,7,4,18,6.0
2070114,6891,prior,8,1,16,4.0
1541959,6891,prior,9,4,14,3.0
483533,6891,prior,10,4,10,7.0
673111,6891,prior,11,2,17,26.0
1399060,6891,train,12,0,10,19.0
1298871,6892,prior,1,6,16,
1857258,6892,prior,2,6,10,7.0
2101004,6892,prior,3,0,10,8.0
3012286,6892,prior,4,1,11,30.0
737760,6892,prior,5,1,14,30.0
651431,6892,test,6,5,11,11.0
1365244,6893,prior,1,5,09,
2338887,6893,prior,2,2,09,4.0
3377593,6893,prior,3,3,10,1.0
2835996,6893,train,4,0,20,4.0
2960830,6894,prior,1,0,00,
1604216,6894,prior,2,1,14,22.0
3027558,6894,prior,3,6,11,30.0
1799238,6894,train,4,0,10,30.0
1247590,6895,prior,1,5,08,
1652867,6895,prior,2,2,22,4.0
2695488,6895,prior,3,6,12,4.0
1034705,6895,prior,4,2,08,3.0
1671829,6895,prior,5,0,20,5.0
3011951,6895,prior,6,6,16,6.0
3289475,6895,prior,7,0,14,1.0
2194807,6895,prior,8,2,08,2.0
3001179,6895,prior,9,1,22,13.0
1463230,6895,prior,10,6,09,5.0
2881592,6895,prior,11,2,17,3.0
956218,6895,prior,12,5,11,24.0
3373767,6895,prior,13,0,16,2.0
87208,6895,prior,14,2,21,9.0
1108181,6895,prior,15,0,12,5.0
418870,6895,prior,16,0,14,0.0
562853,6895,prior,17,6,19,6.0
2291149,6895,prior,18,3,10,4.0
2268162,6895,prior,19,6,12,17.0
3395723,6895,prior,20,2,11,3.0
822586,6895,prior,21,5,09,3.0
2206114,6895,prior,22,3,09,5.0
693716,6895,prior,23,3,21,7.0
928578,6895,prior,24,6,12,3.0
1436016,6895,prior,25,5,08,6.0
2150101,6895,prior,26,6,12,1.0
971822,6895,prior,27,0,13,1.0
743050,6895,prior,28,6,10,6.0
600225,6895,prior,29,0,21,1.0
1027649,6895,prior,30,5,00,12.0
171495,6895,prior,31,0,11,2.0
3211388,6895,prior,32,5,08,5.0
1234712,6895,prior,33,0,14,2.0
3168454,6895,prior,34,4,07,4.0
1078677,6895,prior,35,6,14,2.0
2284543,6895,prior,36,1,10,2.0
1257501,6895,prior,37,5,14,4.0
452928,6895,prior,38,4,12,6.0
640523,6895,prior,39,0,13,3.0
2521534,6895,prior,40,0,22,7.0
1626998,6895,prior,41,4,09,4.0
3060220,6895,prior,42,3,10,13.0
3011878,6895,prior,43,5,13,2.0
3409680,6895,prior,44,5,12,7.0
629488,6895,prior,45,1,21,3.0
2390479,6895,prior,46,1,17,7.0
2264597,6895,prior,47,5,08,11.0
2424903,6895,prior,48,1,15,10.0
2027,6895,prior,49,4,13,10.0
3252478,6895,prior,50,6,17,2.0
1987269,6895,prior,51,1,16,2.0
2755883,6895,prior,52,4,13,3.0
3157175,6895,prior,53,0,12,24.0
1262168,6895,prior,54,2,23,2.0
2607312,6895,prior,55,6,09,4.0
2586613,6895,prior,56,0,09,1.0
1210620,6895,prior,57,0,07,7.0
883109,6895,prior,58,5,12,5.0
931568,6895,prior,59,4,17,6.0
2918400,6895,prior,60,2,08,5.0
3305897,6895,prior,61,2,23,7.0
3066504,6895,prior,62,6,09,18.0
2840210,6895,prior,63,1,17,9.0
181311,6895,train,64,5,08,4.0
648649,6896,prior,1,0,08,
340320,6896,prior,2,5,11,26.0
2559596,6896,prior,3,6,08,1.0
1878647,6896,prior,4,3,11,4.0
2082103,6896,prior,5,1,18,12.0
2844545,6896,prior,6,1,11,7.0
1664237,6896,prior,7,6,14,26.0
1904961,6896,prior,8,0,15,30.0
3034303,6896,prior,9,2,13,16.0
2786434,6896,train,10,6,14,30.0
2913394,6897,prior,1,4,11,
1668495,6897,prior,2,1,18,4.0
3095647,6897,prior,3,3,21,2.0
712155,6897,prior,4,2,22,6.0
983614,6897,prior,5,3,14,8.0
961569,6897,prior,6,0,18,25.0
308426,6897,prior,7,6,15,6.0
1083563,6897,prior,8,6,18,7.0
2533054,6897,prior,9,6,14,7.0
2749257,6897,prior,10,5,19,13.0
3278666,6897,prior,11,1,13,24.0
2811430,6897,prior,12,0,22,6.0
1591008,6897,prior,13,4,14,4.0
2283411,6897,prior,14,3,13,6.0
1466455,6897,prior,15,5,18,2.0
2520758,6897,prior,16,3,14,5.0
3220392,6897,prior,17,1,00,5.0
1624565,6897,prior,18,0,15,6.0
2870933,6897,prior,19,4,17,4.0
1741972,6897,prior,20,3,18,6.0
920137,6897,prior,21,4,13,8.0
3297318,6897,prior,22,6,12,16.0
2505884,6897,prior,23,3,20,4.0
2236553,6897,prior,24,0,16,11.0
3042419,6897,prior,25,5,10,5.0
1214599,6897,prior,26,5,19,0.0
2885552,6897,prior,27,3,13,5.0
2718875,6897,prior,28,3,15,7.0
2672135,6897,prior,29,3,15,0.0
2640944,6897,prior,30,6,11,3.0
507603,6897,prior,31,5,13,6.0
1890490,6897,prior,32,5,13,0.0
1759078,6897,prior,33,6,16,22.0
1199191,6897,prior,34,3,12,11.0
2923245,6897,prior,35,1,09,5.0
1962543,6897,prior,36,1,23,14.0
2483396,6897,prior,37,6,12,5.0
881049,6897,prior,38,6,01,7.0
1404797,6897,prior,39,2,20,3.0
77816,6897,prior,40,5,23,3.0
178598,6897,prior,41,0,10,2.0
1758777,6897,prior,42,1,17,1.0
2284497,6897,prior,43,3,22,2.0
3244612,6897,prior,44,5,18,2.0
371901,6897,prior,45,0,14,9.0
2986701,6897,prior,46,3,12,3.0
1539272,6897,prior,47,6,00,3.0
775335,6897,prior,48,1,21,2.0
950482,6897,prior,49,3,11,2.0
2520846,6897,train,50,3,18,7.0
2629447,6898,prior,1,6,08,
249514,6898,prior,2,5,21,6.0
2363254,6898,prior,3,4,20,30.0
2639109,6898,test,4,5,14,30.0
1358921,6899,prior,1,1,09,
507900,6899,prior,2,5,19,18.0
2560074,6899,prior,3,1,10,3.0
872706,6899,prior,4,1,12,7.0
1401535,6899,prior,5,3,11,9.0
1895043,6899,prior,6,0,16,11.0
1568796,6899,prior,7,4,11,11.0
2148436,6899,prior,8,3,13,30.0
1211931,6899,prior,9,0,15,4.0
2564129,6899,prior,10,6,12,6.0
2368852,6899,prior,11,4,16,5.0
889558,6899,prior,12,2,15,5.0
182258,6899,prior,13,0,14,5.0
1840335,6899,prior,14,3,09,30.0
2647992,6899,prior,15,1,08,5.0
1473826,6899,prior,16,3,15,9.0
2758489,6899,prior,17,2,16,20.0
2353026,6899,prior,18,1,15,6.0
3285534,6899,prior,19,6,16,19.0
877220,6899,prior,20,0,22,8.0
1345248,6899,prior,21,6,12,6.0
2162208,6899,prior,22,1,09,9.0
2519881,6899,prior,23,1,08,7.0
3077482,6899,prior,24,1,12,14.0
497275,6899,prior,25,2,14,8.0
290570,6899,prior,26,1,10,6.0
1959947,6899,prior,27,1,08,7.0
2220392,6899,prior,28,3,10,9.0
412841,6899,prior,29,3,14,7.0
542585,6899,prior,30,4,10,8.0
1525768,6899,prior,31,1,15,11.0
1324263,6899,test,32,4,17,10.0
2303521,6900,prior,1,3,19,
532039,6900,prior,2,5,18,16.0
2050724,6900,prior,3,1,17,10.0
895030,6900,prior,4,1,17,21.0
3128391,6900,prior,5,0,12,30.0
2032859,6900,prior,6,5,18,12.0
2331478,6900,prior,7,0,15,30.0
786828,6900,prior,8,0,12,7.0
982825,6900,prior,9,0,15,30.0
2762492,6900,train,10,2,14,16.0
1741626,6901,prior,1,1,13,
1396055,6901,prior,2,3,20,9.0
679599,6901,prior,3,4,22,8.0
1031742,6901,prior,4,2,14,5.0
97424,6901,prior,5,6,13,4.0
1596970,6901,prior,6,0,19,8.0
1607433,6901,prior,7,1,11,8.0
103281,6901,prior,8,2,20,1.0
1100118,6901,prior,9,1,11,6.0
1924371,6901,prior,10,6,15,5.0
2715278,6901,prior,11,3,10,11.0
521988,6901,prior,12,2,00,6.0
3378065,6901,prior,13,5,15,10.0
1966522,6901,prior,14,3,00,5.0
1141021,6901,prior,15,3,11,7.0
3127250,6901,prior,16,5,16,2.0
607067,6901,prior,17,4,15,6.0
2547510,6901,prior,18,1,19,4.0
229917,6901,prior,19,6,14,5.0
479488,6901,prior,20,5,13,6.0
1637884,6901,prior,21,4,17,6.0
560146,6901,prior,22,0,23,10.0
447627,6901,prior,23,1,14,8.0
1639372,6901,prior,24,5,15,18.0
2369253,6901,prior,25,3,12,5.0
1726595,6901,prior,26,1,15,5.0
167593,6901,prior,27,5,12,11.0
923195,6901,prior,28,3,01,5.0
1459102,6901,prior,29,4,13,8.0
2108918,6901,prior,30,6,15,9.0
2182084,6901,prior,31,3,18,4.0
538398,6901,prior,32,5,16,9.0
1476613,6901,prior,33,5,18,7.0
2542183,6901,prior,34,6,04,8.0
668981,6901,prior,35,4,06,5.0
2106204,6901,prior,36,5,18,8.0
1744531,6901,prior,37,3,11,5.0
1954822,6901,prior,38,3,04,7.0
3081261,6901,prior,39,1,19,5.0
581011,6901,prior,40,2,14,8.0
681474,6901,prior,41,5,18,3.0
1418505,6901,prior,42,3,05,5.0
988299,6901,prior,43,0,17,4.0
1888035,6901,prior,44,5,16,5.0
417641,6901,prior,45,1,14,3.0
3382119,6901,prior,46,1,13,7.0
642626,6901,prior,47,5,10,4.0
2071380,6901,prior,48,1,15,3.0
3186216,6901,prior,49,3,13,9.0
317100,6901,prior,50,6,22,3.0
1475732,6901,prior,51,6,16,7.0
1216687,6901,prior,52,1,23,2.0
3315792,6901,prior,53,5,15,4.0
1182695,6901,prior,54,6,03,8.0
622767,6901,prior,55,6,18,7.0
2293394,6901,prior,56,1,15,9.0
2160241,6901,prior,57,0,18,6.0
3176777,6901,train,58,5,16,5.0
439943,6902,prior,1,0,18,
2873336,6902,prior,2,2,14,9.0
1219587,6902,prior,3,2,16,7.0
587293,6902,prior,4,0,19,26.0
580490,6902,prior,5,5,17,12.0
570843,6902,prior,6,3,18,19.0
2204952,6902,prior,7,0,18,30.0
1487122,6902,prior,8,6,16,30.0
101270,6902,train,9,5,18,27.0
205852,6903,prior,1,2,19,
3235132,6903,prior,2,2,11,14.0
393753,6903,prior,3,1,17,13.0
1626823,6903,prior,4,2,14,8.0
3054421,6903,prior,5,2,09,14.0
802896,6903,test,6,3,20,15.0
1762024,6904,prior,1,1,19,
2653509,6904,prior,2,0,10,27.0
36973,6904,prior,3,4,18,18.0
763222,6904,prior,4,4,16,7.0
2349391,6904,prior,5,3,18,13.0
1693192,6904,prior,6,3,12,30.0
1773658,6904,prior,7,1,14,12.0
3065367,6904,prior,8,0,13,13.0
783830,6904,prior,9,0,13,28.0
2383672,6904,prior,10,6,15,6.0
1516094,6904,train,11,1,11,30.0
549755,6905,prior,1,2,09,
943891,6905,prior,2,6,00,4.0
158910,6905,prior,3,1,22,2.0
2880923,6905,prior,4,5,11,4.0
2463026,6905,prior,5,1,17,3.0
2264859,6905,prior,6,2,17,8.0
41957,6905,prior,7,3,20,1.0
2127270,6905,prior,8,5,23,2.0
1968806,6905,prior,9,6,17,1.0
1089241,6905,prior,10,1,20,2.0
1663404,6905,prior,11,4,17,3.0
888052,6905,prior,12,1,20,11.0
1919110,6905,prior,13,6,17,12.0
519571,6905,prior,14,1,16,2.0
2254023,6905,prior,15,5,22,4.0
2131582,6905,prior,16,0,22,2.0
2449572,6905,prior,17,6,00,6.0
290105,6905,prior,18,6,10,7.0
945972,6905,prior,19,0,16,1.0
2925046,6905,prior,20,2,10,9.0
2940311,6905,prior,21,6,15,4.0
731401,6905,prior,22,6,10,7.0
415911,6905,prior,23,4,17,5.0
2999483,6905,prior,24,6,13,2.0
681486,6905,prior,25,1,17,2.0
1286394,6905,prior,26,5,20,4.0
3352661,6905,prior,27,2,08,4.0
224856,6905,prior,28,0,15,26.0
906929,6905,prior,29,1,17,1.0
1313917,6905,prior,30,6,06,5.0
684071,6905,prior,31,1,18,16.0
1002625,6905,prior,32,3,21,9.0
1501131,6905,prior,33,3,19,14.0
3242190,6905,prior,34,0,16,11.0
1337972,6905,prior,35,5,22,12.0
2849089,6905,prior,36,3,00,5.0
2605705,6905,prior,37,0,19,4.0
2151589,6905,prior,38,6,08,13.0
645866,6905,prior,39,0,22,1.0
722782,6905,prior,40,4,12,25.0
2361904,6905,prior,41,5,08,8.0
2872005,6905,prior,42,3,13,5.0
2655740,6905,prior,43,1,23,26.0
2386603,6905,prior,44,3,16,30.0
1608037,6905,prior,45,0,21,11.0
37640,6905,prior,46,4,09,4.0
2134835,6905,prior,47,0,11,3.0
2807923,6905,prior,48,2,08,9.0
1949301,6905,test,49,0,13,12.0
823855,6906,prior,1,2,11,
3287844,6906,prior,2,4,09,9.0
1037774,6906,prior,3,0,11,30.0
473788,6906,prior,4,0,15,30.0
1606797,6906,prior,5,5,12,19.0
2321211,6906,prior,6,3,12,30.0
1196670,6906,prior,7,1,14,30.0
3127548,6906,prior,8,3,21,30.0
386505,6906,prior,9,1,12,5.0
40599,6906,prior,10,5,09,18.0
21605,6906,train,11,5,13,28.0
2447802,6907,prior,1,3,19,
